cell,concept,axis,alpha,lpaps,muqt,clap
textemb_all,violin,lpaps,-0.0675,2.910186,0.247017,0.17765
textemb_all,violin,lpaps,-0.06,2.767672,0.24665,0.179214
textemb_all,violin,lpaps,-0.0525,2.585593,0.245753,0.180024
textemb_all,violin,lpaps,-0.045,2.384735,0.241516,0.181166
textemb_all,violin,lpaps,-0.0375,2.215042,0.240761,0.183395
textemb_all,violin,lpaps,-0.03,2.082585,0.241314,0.184955
textemb_all,violin,lpaps,-0.0225,1.915225,0.238947,0.182158
textemb_all,violin,lpaps,-0.015,1.784164,0.236433,0.183909
textemb_all,violin,lpaps,-0.0075,1.603502,0.239697,0.181343
textemb_all,violin,lpaps,0.0,0.0,0.241725,0.182142
textemb_all,violin,lpaps,0.0677,1.821867,0.238983,0.181485
textemb_all,violin,lpaps,0.1354,2.068781,0.241072,0.183191
textemb_all,violin,lpaps,0.2031,2.225722,0.24629,0.186608
textemb_all,violin,lpaps,0.2709,2.47949,0.253239,0.186556
textemb_all,violin,lpaps,0.3386,2.659768,0.256604,0.189346
textemb_all,violin,lpaps,0.4063,2.855759,0.262885,0.193477
textemb_all,violin,lpaps,0.474,3.005421,0.273246,0.197998
textemb_all,violin,lpaps,0.5417,3.173403,0.279424,0.203219
textemb_all,violin,lpaps,0.6094,3.368817,0.299202,0.207752
textemb_all,violin,lpaps,0.6771,3.530959,0.304393,0.216838
textemb_all,violin,lpaps,0.7448,3.675081,0.328867,0.225341
textemb_all,violin,lpaps,0.8126,3.810485,0.34175,0.231215
textemb_all,violin,lpaps,0.8803,3.917569,0.353457,0.235775
textemb_all,violin,lpaps,0.948,4.021344,0.367734,0.240506
textemb_all,violin,lpaps,1.0157,4.109885,0.3784,0.242677
textemb_all,violin,harmony,-0.1125,0.108716,0.261049,0.161362
textemb_all,violin,harmony,-0.105,0.102165,0.263508,0.162438
textemb_all,violin,harmony,-0.0975,0.097126,0.258429,0.166355
textemb_all,violin,harmony,-0.09,0.092934,0.254338,0.171048
textemb_all,violin,harmony,-0.0825,0.088049,0.252248,0.173493
textemb_all,violin,harmony,-0.075,0.08195,0.252281,0.177293
textemb_all,violin,harmony,-0.0675,0.075836,0.247017,0.17765
textemb_all,violin,harmony,-0.06,0.071843,0.24665,0.179214
textemb_all,violin,harmony,-0.0525,0.068275,0.245753,0.180024
textemb_all,violin,harmony,-0.045,0.061364,0.241516,0.181166
textemb_all,violin,harmony,-0.0375,0.055433,0.240761,0.183395
textemb_all,violin,harmony,-0.03,0.051052,0.241314,0.184955
textemb_all,violin,harmony,-0.0225,0.046626,0.238947,0.182158
textemb_all,violin,harmony,-0.015,0.04029,0.236433,0.183909
textemb_all,violin,harmony,-0.0075,0.033112,0.239697,0.181343
textemb_all,violin,harmony,0.0,0.0,0.241725,0.182142
textemb_all,violin,harmony,0.0677,0.040969,0.238983,0.181485
textemb_all,violin,harmony,0.1354,0.051202,0.241072,0.183191
textemb_all,violin,harmony,0.2031,0.057527,0.24629,0.186608
textemb_all,violin,harmony,0.2709,0.066368,0.253239,0.186556
textemb_all,violin,harmony,0.3386,0.071686,0.256604,0.189346
textemb_all,violin,harmony,0.4063,0.078277,0.262885,0.193477
textemb_all,violin,harmony,0.474,0.083011,0.273246,0.197998
textemb_all,violin,harmony,0.5417,0.090102,0.279424,0.203219
textemb_all,violin,harmony,0.6094,0.097741,0.299202,0.207752
textemb_all,violin,harmony,0.6771,0.104523,0.304393,0.216838
textemb_all,violin,harmony,0.7448,0.110778,0.328867,0.225341
textemb_all,violin,harmony,0.8126,0.11775,0.34175,0.231215
textemb_all,violin,harmony,0.8803,0.122746,0.353457,0.235775
textemb_all,violin,harmony,0.948,0.128397,0.367734,0.240506
textemb_all,violin,harmony,1.0157,0.133009,0.3784,0.242677
textemb_all,violin,melody,-0.1125,0.729202,0.261049,0.161362
textemb_all,violin,melody,-0.105,0.713675,0.263508,0.162438
textemb_all,violin,melody,-0.0975,0.698849,0.258429,0.166355
textemb_all,violin,melody,-0.09,0.688789,0.254338,0.171048
textemb_all,violin,melody,-0.0825,0.674072,0.252248,0.173493
textemb_all,violin,melody,-0.075,0.649974,0.252281,0.177293
textemb_all,violin,melody,-0.0675,0.624527,0.247017,0.17765
textemb_all,violin,melody,-0.06,0.602056,0.24665,0.179214
textemb_all,violin,melody,-0.0525,0.586807,0.245753,0.180024
textemb_all,violin,melody,-0.045,0.551093,0.241516,0.181166
textemb_all,violin,melody,-0.0375,0.534565,0.240761,0.183395
textemb_all,violin,melody,-0.03,0.503108,0.241314,0.184955
textemb_all,violin,melody,-0.0225,0.468624,0.238947,0.182158
textemb_all,violin,melody,-0.015,0.441297,0.236433,0.183909
textemb_all,violin,melody,-0.0075,0.404005,0.239697,0.181343
textemb_all,violin,melody,0.0,0.0,0.241725,0.182142
textemb_all,violin,melody,0.0677,0.442997,0.238983,0.181485
textemb_all,violin,melody,0.1354,0.489427,0.241072,0.183191
textemb_all,violin,melody,0.2031,0.520036,0.24629,0.186608
textemb_all,violin,melody,0.2709,0.551419,0.253239,0.186556
textemb_all,violin,melody,0.3386,0.574646,0.256604,0.189346
textemb_all,violin,melody,0.4063,0.60572,0.262885,0.193477
textemb_all,violin,melody,0.474,0.618212,0.273246,0.197998
textemb_all,violin,melody,0.5417,0.646103,0.279424,0.203219
textemb_all,violin,melody,0.6094,0.671604,0.299202,0.207752
textemb_all,violin,melody,0.6771,0.691558,0.304393,0.216838
textemb_all,violin,melody,0.7448,0.710788,0.328867,0.225341
textemb_all,violin,melody,0.8126,0.720406,0.34175,0.231215
textemb_all,violin,melody,0.8803,0.735208,0.353457,0.235775
textemb_all,violin,melody,0.948,0.743475,0.367734,0.240506
textemb_all,violin,melody,1.0157,0.748659,0.3784,0.242677
textemb_all,violin,rhythm,-0.1125,0.504956,0.261049,0.161362
textemb_all,violin,rhythm,-0.105,0.494441,0.263508,0.162438
textemb_all,violin,rhythm,-0.0975,0.481475,0.258429,0.166355
textemb_all,violin,rhythm,-0.09,0.474732,0.254338,0.171048
textemb_all,violin,rhythm,-0.0825,0.45619,0.252248,0.173493
textemb_all,violin,rhythm,-0.075,0.407482,0.252281,0.177293
textemb_all,violin,rhythm,-0.0675,0.391407,0.247017,0.17765
textemb_all,violin,rhythm,-0.06,0.373327,0.24665,0.179214
textemb_all,violin,rhythm,-0.0525,0.385765,0.245753,0.180024
textemb_all,violin,rhythm,-0.045,0.343451,0.241516,0.181166
textemb_all,violin,rhythm,-0.0375,0.307934,0.240761,0.183395
textemb_all,violin,rhythm,-0.03,0.275366,0.241314,0.184955
textemb_all,violin,rhythm,-0.0225,0.268149,0.238947,0.182158
textemb_all,violin,rhythm,-0.015,0.261364,0.236433,0.183909
textemb_all,violin,rhythm,-0.0075,0.228223,0.239697,0.181343
textemb_all,violin,rhythm,0.0,0.0,0.241725,0.182142
textemb_all,violin,rhythm,0.0677,0.274253,0.238983,0.181485
textemb_all,violin,rhythm,0.1354,0.27832,0.241072,0.183191
textemb_all,violin,rhythm,0.2031,0.334158,0.24629,0.186608
textemb_all,violin,rhythm,0.2709,0.373983,0.253239,0.186556
textemb_all,violin,rhythm,0.3386,0.37584,0.256604,0.189346
textemb_all,violin,rhythm,0.4063,0.41,0.262885,0.193477
textemb_all,violin,rhythm,0.474,0.423483,0.273246,0.197998
textemb_all,violin,rhythm,0.5417,0.421794,0.279424,0.203219
textemb_all,violin,rhythm,0.6094,0.488523,0.299202,0.207752
textemb_all,violin,rhythm,0.6771,0.506756,0.304393,0.216838
textemb_all,violin,rhythm,0.7448,0.531274,0.328867,0.225341
textemb_all,violin,rhythm,0.8126,0.544438,0.34175,0.231215
textemb_all,violin,rhythm,0.8803,0.541454,0.353457,0.235775
textemb_all,violin,rhythm,0.948,0.546985,0.367734,0.240506
textemb_all,violin,rhythm,1.0157,0.563027,0.3784,0.242677
textemb_all,violin,ssm,-0.1125,0.667408,0.261049,0.161362
textemb_all,violin,ssm,-0.105,0.648305,0.263508,0.162438
textemb_all,violin,ssm,-0.0975,0.62948,0.258429,0.166355
textemb_all,violin,ssm,-0.09,0.605862,0.254338,0.171048
textemb_all,violin,ssm,-0.0825,0.604822,0.252248,0.173493
textemb_all,violin,ssm,-0.075,0.566887,0.252281,0.177293
textemb_all,violin,ssm,-0.0675,0.536543,0.247017,0.17765
textemb_all,violin,ssm,-0.06,0.502573,0.24665,0.179214
textemb_all,violin,ssm,-0.0525,0.474552,0.245753,0.180024
textemb_all,violin,ssm,-0.045,0.433403,0.241516,0.181166
textemb_all,violin,ssm,-0.0375,0.400874,0.240761,0.183395
textemb_all,violin,ssm,-0.03,0.37024,0.241314,0.184955
textemb_all,violin,ssm,-0.0225,0.33432,0.238947,0.182158
textemb_all,violin,ssm,-0.015,0.307286,0.236433,0.183909
textemb_all,violin,ssm,-0.0075,0.265555,0.239697,0.181343
textemb_all,violin,ssm,0.0,0.0,0.241725,0.182142
textemb_all,violin,ssm,0.0677,0.313635,0.238983,0.181485
textemb_all,violin,ssm,0.1354,0.370461,0.241072,0.183191
textemb_all,violin,ssm,0.2031,0.392377,0.24629,0.186608
textemb_all,violin,ssm,0.2709,0.450688,0.253239,0.186556
textemb_all,violin,ssm,0.3386,0.478611,0.256604,0.189346
textemb_all,violin,ssm,0.4063,0.507351,0.262885,0.193477
textemb_all,violin,ssm,0.474,0.534934,0.273246,0.197998
textemb_all,violin,ssm,0.5417,0.566167,0.279424,0.203219
textemb_all,violin,ssm,0.6094,0.590082,0.299202,0.207752
textemb_all,violin,ssm,0.6771,0.609668,0.304393,0.216838
textemb_all,violin,ssm,0.7448,0.639568,0.328867,0.225341
textemb_all,violin,ssm,0.8126,0.647735,0.34175,0.231215
textemb_all,violin,ssm,0.8803,0.668965,0.353457,0.235775
textemb_all,violin,ssm,0.948,0.680215,0.367734,0.240506
textemb_all,violin,ssm,1.0157,0.697876,0.3784,0.242677
textemb_loc,violin,lpaps,-0.1764,3.583192,0.239974,0.166159
textemb_loc,violin,lpaps,-0.1646,3.494646,0.233455,0.165842
textemb_loc,violin,lpaps,-0.1529,3.389327,0.238854,0.168942
textemb_loc,violin,lpaps,-0.1411,3.307512,0.239291,0.169594
textemb_loc,violin,lpaps,-0.1294,3.2593,0.233545,0.169894
textemb_loc,violin,lpaps,-0.1176,3.171963,0.238562,0.171382
textemb_loc,violin,lpaps,-0.1058,3.041581,0.245633,0.172794
textemb_loc,violin,lpaps,-0.0941,2.998542,0.242186,0.174779
textemb_loc,violin,lpaps,-0.0823,2.841102,0.239702,0.176391
textemb_loc,violin,lpaps,-0.0706,2.704203,0.239181,0.179263
textemb_loc,violin,lpaps,-0.0588,2.630714,0.241277,0.177535
textemb_loc,violin,lpaps,-0.047,2.501039,0.235998,0.176762
textemb_loc,violin,lpaps,-0.0353,2.376596,0.232522,0.179443
textemb_loc,violin,lpaps,-0.0235,2.282192,0.240889,0.178879
textemb_loc,violin,lpaps,-0.0118,2.244528,0.241123,0.176454
textemb_loc,violin,lpaps,0.0,0.0,0.241725,0.182142
textemb_loc,violin,lpaps,0.0683,2.182289,0.240544,0.176922
textemb_loc,violin,lpaps,0.1367,2.342721,0.240105,0.181642
textemb_loc,violin,lpaps,0.205,2.46212,0.247127,0.182633
textemb_loc,violin,lpaps,0.2734,2.653328,0.258192,0.185845
textemb_loc,violin,lpaps,0.3417,2.736792,0.257537,0.189605
textemb_loc,violin,lpaps,0.41,2.92065,0.264791,0.193075
textemb_loc,violin,lpaps,0.4784,3.0438,0.273234,0.19598
textemb_loc,violin,lpaps,0.5467,3.211393,0.283717,0.200716
textemb_loc,violin,lpaps,0.6151,3.376193,0.300337,0.207602
textemb_loc,violin,lpaps,0.6834,3.523505,0.308988,0.212983
textemb_loc,violin,lpaps,0.7517,3.674989,0.328975,0.22262
textemb_loc,violin,lpaps,0.8201,3.836362,0.348921,0.229008
textemb_loc,violin,lpaps,0.8884,3.942839,0.360727,0.233822
textemb_loc,violin,lpaps,0.9568,4.037921,0.371772,0.239454
textemb_loc,violin,lpaps,1.0251,4.109153,0.385544,0.241723
textemb_loc,violin,harmony,-0.1764,0.099379,0.239974,0.166159
textemb_loc,violin,harmony,-0.1646,0.096309,0.233455,0.165842
textemb_loc,violin,harmony,-0.1529,0.093237,0.238854,0.168942
textemb_loc,violin,harmony,-0.1411,0.08749,0.239291,0.169594
textemb_loc,violin,harmony,-0.1294,0.084469,0.233545,0.169894
textemb_loc,violin,harmony,-0.1176,0.082845,0.238562,0.171382
textemb_loc,violin,harmony,-0.1058,0.079806,0.245633,0.172794
textemb_loc,violin,harmony,-0.0941,0.078175,0.242186,0.174779
textemb_loc,violin,harmony,-0.0823,0.074658,0.239702,0.176391
textemb_loc,violin,harmony,-0.0706,0.06897,0.239181,0.179263
textemb_loc,violin,harmony,-0.0588,0.065472,0.241277,0.177535
textemb_loc,violin,harmony,-0.047,0.061553,0.235998,0.176762
textemb_loc,violin,harmony,-0.0353,0.054635,0.232522,0.179443
textemb_loc,violin,harmony,-0.0235,0.052205,0.240889,0.178879
textemb_loc,violin,harmony,-0.0118,0.051064,0.241123,0.176454
textemb_loc,violin,harmony,0.0,0.0,0.241725,0.182142
textemb_loc,violin,harmony,0.0683,0.051554,0.240544,0.176922
textemb_loc,violin,harmony,0.1367,0.057686,0.240105,0.181642
textemb_loc,violin,harmony,0.205,0.063777,0.247127,0.182633
textemb_loc,violin,harmony,0.2734,0.069875,0.258192,0.185845
textemb_loc,violin,harmony,0.3417,0.073029,0.257537,0.189605
textemb_loc,violin,harmony,0.41,0.079637,0.264791,0.193075
textemb_loc,violin,harmony,0.4784,0.085076,0.273234,0.19598
textemb_loc,violin,harmony,0.5467,0.091332,0.283717,0.200716
textemb_loc,violin,harmony,0.6151,0.098384,0.300337,0.207602
textemb_loc,violin,harmony,0.6834,0.104388,0.308988,0.212983
textemb_loc,violin,harmony,0.7517,0.111756,0.328975,0.22262
textemb_loc,violin,harmony,0.8201,0.118975,0.348921,0.229008
textemb_loc,violin,harmony,0.8884,0.12339,0.360727,0.233822
textemb_loc,violin,harmony,0.9568,0.129077,0.371772,0.239454
textemb_loc,violin,harmony,1.0251,0.133627,0.385544,0.241723
textemb_loc,violin,melody,-0.1764,0.709875,0.239974,0.166159
textemb_loc,violin,melody,-0.1646,0.701088,0.233455,0.165842
textemb_loc,violin,melody,-0.1529,0.688255,0.238854,0.168942
textemb_loc,violin,melody,-0.1411,0.674527,0.239291,0.169594
textemb_loc,violin,melody,-0.1294,0.671371,0.233545,0.169894
textemb_loc,violin,melody,-0.1176,0.658229,0.238562,0.171382
textemb_loc,violin,melody,-0.1058,0.638884,0.245633,0.172794
textemb_loc,violin,melody,-0.0941,0.628399,0.242186,0.174779
textemb_loc,violin,melody,-0.0823,0.608909,0.239702,0.176391
textemb_loc,violin,melody,-0.0706,0.593581,0.239181,0.179263
textemb_loc,violin,melody,-0.0588,0.588245,0.241277,0.177535
textemb_loc,violin,melody,-0.047,0.566404,0.235998,0.176762
textemb_loc,violin,melody,-0.0353,0.544194,0.232522,0.179443
textemb_loc,violin,melody,-0.0235,0.531928,0.240889,0.178879
textemb_loc,violin,melody,-0.0118,0.515514,0.241123,0.176454
textemb_loc,violin,melody,0.0,0.0,0.241725,0.182142
textemb_loc,violin,melody,0.0683,0.512848,0.240544,0.176922
textemb_loc,violin,melody,0.1367,0.536427,0.240105,0.181642
textemb_loc,violin,melody,0.205,0.567383,0.247127,0.182633
textemb_loc,violin,melody,0.2734,0.578781,0.258192,0.185845
textemb_loc,violin,melody,0.3417,0.589454,0.257537,0.189605
textemb_loc,violin,melody,0.41,0.614685,0.264791,0.193075
textemb_loc,violin,melody,0.4784,0.638312,0.273234,0.19598
textemb_loc,violin,melody,0.5467,0.655569,0.283717,0.200716
textemb_loc,violin,melody,0.6151,0.661681,0.300337,0.207602
textemb_loc,violin,melody,0.6834,0.683683,0.308988,0.212983
textemb_loc,violin,melody,0.7517,0.703664,0.328975,0.22262
textemb_loc,violin,melody,0.8201,0.727583,0.348921,0.229008
textemb_loc,violin,melody,0.8884,0.736096,0.360727,0.233822
textemb_loc,violin,melody,0.9568,0.750997,0.371772,0.239454
textemb_loc,violin,melody,1.0251,0.755181,0.385544,0.241723
textemb_loc,violin,rhythm,-0.1764,0.534792,0.239974,0.166159
textemb_loc,violin,rhythm,-0.1646,0.531959,0.233455,0.165842
textemb_loc,violin,rhythm,-0.1529,0.516721,0.238854,0.168942
textemb_loc,violin,rhythm,-0.1411,0.486904,0.239291,0.169594
textemb_loc,violin,rhythm,-0.1294,0.478692,0.233545,0.169894
textemb_loc,violin,rhythm,-0.1176,0.480718,0.238562,0.171382
textemb_loc,violin,rhythm,-0.1058,0.453624,0.245633,0.172794
textemb_loc,violin,rhythm,-0.0941,0.456586,0.242186,0.174779
textemb_loc,violin,rhythm,-0.0823,0.441512,0.239702,0.176391
textemb_loc,violin,rhythm,-0.0706,0.403012,0.239181,0.179263
textemb_loc,violin,rhythm,-0.0588,0.410222,0.241277,0.177535
textemb_loc,violin,rhythm,-0.047,0.406072,0.235998,0.176762
textemb_loc,violin,rhythm,-0.0353,0.37132,0.232522,0.179443
textemb_loc,violin,rhythm,-0.0235,0.375427,0.240889,0.178879
textemb_loc,violin,rhythm,-0.0118,0.342519,0.241123,0.176454
textemb_loc,violin,rhythm,0.0,0.0,0.241725,0.182142
textemb_loc,violin,rhythm,0.0683,0.313337,0.240544,0.176922
textemb_loc,violin,rhythm,0.1367,0.362534,0.240105,0.181642
textemb_loc,violin,rhythm,0.205,0.368509,0.247127,0.182633
textemb_loc,violin,rhythm,0.2734,0.445067,0.258192,0.185845
textemb_loc,violin,rhythm,0.3417,0.418005,0.257537,0.189605
textemb_loc,violin,rhythm,0.41,0.440727,0.264791,0.193075
textemb_loc,violin,rhythm,0.4784,0.43352,0.273234,0.19598
textemb_loc,violin,rhythm,0.5467,0.492007,0.283717,0.200716
textemb_loc,violin,rhythm,0.6151,0.488359,0.300337,0.207602
textemb_loc,violin,rhythm,0.6834,0.508297,0.308988,0.212983
textemb_loc,violin,rhythm,0.7517,0.514084,0.328975,0.22262
textemb_loc,violin,rhythm,0.8201,0.543161,0.348921,0.229008
textemb_loc,violin,rhythm,0.8884,0.539914,0.360727,0.233822
textemb_loc,violin,rhythm,0.9568,0.533286,0.371772,0.239454
textemb_loc,violin,rhythm,1.0251,0.569091,0.385544,0.241723
textemb_loc,violin,ssm,-0.1764,0.648452,0.239974,0.166159
textemb_loc,violin,ssm,-0.1646,0.636688,0.233455,0.165842
textemb_loc,violin,ssm,-0.1529,0.621399,0.238854,0.168942
textemb_loc,violin,ssm,-0.1411,0.605291,0.239291,0.169594
textemb_loc,violin,ssm,-0.1294,0.593231,0.233545,0.169894
textemb_loc,violin,ssm,-0.1176,0.580058,0.238562,0.171382
textemb_loc,violin,ssm,-0.1058,0.556261,0.245633,0.172794
textemb_loc,violin,ssm,-0.0941,0.552415,0.242186,0.174779
textemb_loc,violin,ssm,-0.0823,0.520567,0.239702,0.176391
textemb_loc,violin,ssm,-0.0706,0.499222,0.239181,0.179263
textemb_loc,violin,ssm,-0.0588,0.488476,0.241277,0.177535
textemb_loc,violin,ssm,-0.047,0.461997,0.235998,0.176762
textemb_loc,violin,ssm,-0.0353,0.433161,0.232522,0.179443
textemb_loc,violin,ssm,-0.0235,0.415873,0.240889,0.178879
textemb_loc,violin,ssm,-0.0118,0.393851,0.241123,0.176454
textemb_loc,violin,ssm,0.0,0.0,0.241725,0.182142
textemb_loc,violin,ssm,0.0683,0.398447,0.240544,0.176922
textemb_loc,violin,ssm,0.1367,0.428636,0.240105,0.181642
textemb_loc,violin,ssm,0.205,0.44622,0.247127,0.182633
textemb_loc,violin,ssm,0.2734,0.481243,0.258192,0.185845
textemb_loc,violin,ssm,0.3417,0.488393,0.257537,0.189605
textemb_loc,violin,ssm,0.41,0.519808,0.264791,0.193075
textemb_loc,violin,ssm,0.4784,0.535306,0.273234,0.19598
textemb_loc,violin,ssm,0.5467,0.563393,0.283717,0.200716
textemb_loc,violin,ssm,0.6151,0.593974,0.300337,0.207602
textemb_loc,violin,ssm,0.6834,0.617594,0.308988,0.212983
textemb_loc,violin,ssm,0.7517,0.627637,0.328975,0.22262
textemb_loc,violin,ssm,0.8201,0.656078,0.348921,0.229008
textemb_loc,violin,ssm,0.8884,0.666686,0.360727,0.233822
textemb_loc,violin,ssm,0.9568,0.686972,0.371772,0.239454
textemb_loc,violin,ssm,1.0251,0.694634,0.385544,0.241723
tokemb_all,violin,lpaps,-1.5986,3.514477,0.220097,0.16661
tokemb_all,violin,lpaps,-1.492,3.444717,0.222242,0.165785
tokemb_all,violin,lpaps,-1.3855,3.319006,0.221304,0.167594
tokemb_all,violin,lpaps,-1.2789,3.204478,0.222765,0.167313
tokemb_all,violin,lpaps,-1.1723,3.13907,0.221468,0.169901
tokemb_all,violin,lpaps,-1.0657,3.00641,0.223037,0.170347
tokemb_all,violin,lpaps,-0.9592,2.956122,0.219558,0.168773
tokemb_all,violin,lpaps,-0.8526,2.787707,0.227643,0.171563
tokemb_all,violin,lpaps,-0.746,2.688234,0.227179,0.170632
tokemb_all,violin,lpaps,-0.6394,2.558308,0.228362,0.170985
tokemb_all,violin,lpaps,-0.5329,2.444477,0.224871,0.175571
tokemb_all,violin,lpaps,-0.4263,2.249763,0.233914,0.176793
tokemb_all,violin,lpaps,-0.3197,2.064679,0.236915,0.177325
tokemb_all,violin,lpaps,-0.2131,1.835186,0.233581,0.177162
tokemb_all,violin,lpaps,-0.1066,1.65671,0.238995,0.18078
tokemb_all,violin,lpaps,0.0,0.0,0.241725,0.182142
tokemb_all,violin,lpaps,0.0905,1.65796,0.241681,0.182226
tokemb_all,violin,lpaps,0.181,1.830779,0.246654,0.184272
tokemb_all,violin,lpaps,0.2714,2.028036,0.251293,0.185633
tokemb_all,violin,lpaps,0.3619,2.219411,0.260209,0.193331
tokemb_all,violin,lpaps,0.4524,2.462337,0.271341,0.195267
tokemb_all,violin,lpaps,0.5429,2.666318,0.279641,0.199297
tokemb_all,violin,lpaps,0.6334,2.8925,0.293999,0.205898
tokemb_all,violin,lpaps,0.7238,3.071261,0.310226,0.212101
tokemb_all,violin,lpaps,0.8143,3.259952,0.319247,0.217282
tokemb_all,violin,lpaps,0.9048,3.480161,0.333424,0.2213
tokemb_all,violin,lpaps,0.9953,3.627682,0.348292,0.22928
tokemb_all,violin,lpaps,1.0858,3.796451,0.36892,0.232871
tokemb_all,violin,lpaps,1.1762,3.931153,0.388482,0.235608
tokemb_all,violin,lpaps,1.2667,4.051459,0.410671,0.243928
tokemb_all,violin,lpaps,1.3572,4.191888,0.425139,0.247275
tokemb_all,violin,harmony,-1.5986,0.0957,0.220097,0.16661
tokemb_all,violin,harmony,-1.492,0.0938,0.222242,0.165785
tokemb_all,violin,harmony,-1.3855,0.090209,0.221304,0.167594
tokemb_all,violin,harmony,-1.2789,0.085024,0.222765,0.167313
tokemb_all,violin,harmony,-1.1723,0.083721,0.221468,0.169901
tokemb_all,violin,harmony,-1.0657,0.078729,0.223037,0.170347
tokemb_all,violin,harmony,-0.9592,0.078112,0.219558,0.168773
tokemb_all,violin,harmony,-0.8526,0.072806,0.227643,0.171563
tokemb_all,violin,harmony,-0.746,0.06877,0.227179,0.170632
tokemb_all,violin,harmony,-0.6394,0.063306,0.228362,0.170985
tokemb_all,violin,harmony,-0.5329,0.059348,0.224871,0.175571
tokemb_all,violin,harmony,-0.4263,0.053651,0.233914,0.176793
tokemb_all,violin,harmony,-0.3197,0.046909,0.236915,0.177325
tokemb_all,violin,harmony,-0.2131,0.040788,0.233581,0.177162
tokemb_all,violin,harmony,-0.1066,0.035313,0.238995,0.18078
tokemb_all,violin,harmony,0.0,0.0,0.241725,0.182142
tokemb_all,violin,harmony,0.0905,0.035885,0.241681,0.182226
tokemb_all,violin,harmony,0.181,0.040909,0.246654,0.184272
tokemb_all,violin,harmony,0.2714,0.047265,0.251293,0.185633
tokemb_all,violin,harmony,0.3619,0.054319,0.260209,0.193331
tokemb_all,violin,harmony,0.4524,0.065279,0.271341,0.195267
tokemb_all,violin,harmony,0.5429,0.073965,0.279641,0.199297
tokemb_all,violin,harmony,0.6334,0.082744,0.293999,0.205898
tokemb_all,violin,harmony,0.7238,0.089571,0.310226,0.212101
tokemb_all,violin,harmony,0.8143,0.096729,0.319247,0.217282
tokemb_all,violin,harmony,0.9048,0.103673,0.333424,0.2213
tokemb_all,violin,harmony,0.9953,0.110412,0.348292,0.22928
tokemb_all,violin,harmony,1.0858,0.117665,0.36892,0.232871
tokemb_all,violin,harmony,1.1762,0.125056,0.388482,0.235608
tokemb_all,violin,harmony,1.2667,0.132356,0.410671,0.243928
tokemb_all,violin,harmony,1.3572,0.139969,0.425139,0.247275
tokemb_all,violin,melody,-1.5986,0.731089,0.220097,0.16661
tokemb_all,violin,melody,-1.492,0.722321,0.222242,0.165785
tokemb_all,violin,melody,-1.3855,0.70925,0.221304,0.167594
